0.033395,0.033394,0.033410,0.033409,0.033402,0.033380,0.033382,0.033367,0.033355,0.033323,0.033329,0.033424,0.033316,0.033294,0.033296,0.033303,0.033349,0.033312,0.033350,0.033268,0.033282,0.033296,0.032965,0.033262,0.033332,0.033336,0.033335,0.033337,0.033365,0.033433
0.033472,0.033462,0.033304,0.033383,0.033394,0.033331,0.033338,0.033286,0.033273,0.033306,0.033310,0.033393,0.033391,0.033366,0.033299,0.033363,0.033402,0.033387,0.033368,0.033263,0.033296,0.033419,0.032733,0.033288,0.033350,0.033330,0.033321,0.033319,0.033364,0.033491
0.033378,0.033369,0.033380,0.033394,0.033392,0.033363,0.033356,0.033340,0.033326,0.033307,0.033315,0.033380,0.033362,0.033348,0.033327,0.033359,0.033338,0.033367,0.033379,0.033354,0.033289,0.033310,0.032963,0.033342,0.033326,0.033313,0.033306,0.033302,0.033330,0.033384
0.033379,0.033363,0.033389,0.033426,0.033375,0.033367,0.033352,0.033337,0.033319,0.033309,0.033315,0.033394,0.033371,0.033345,0.033372,0.033354,0.033355,0.033368,0.033409,0.033330,0.033270,0.033323,0.032873,0.033335,0.033328,0.033313,0.033306,0.033304,0.033331,0.033388
0.033392,0.033299,0.033397,0.033448,0.033408,0.033368,0.033360,0.033345,0.033326,0.033298,0.033307,0.033380,0.033357,0.033356,0.033385,0.033346,0.033356,0.033343,0.033334,0.033308,0.033363,0.033370,0.032935,0.033318,0.033312,0.033302,0.033295,0.033292,0.033322,0.033378
0.033387,0.033381,0.033403,0.033396,0.033403,0.033365,0.033365,0.033350,0.033339,0.033311,0.033320,0.033400,0.033328,0.033329,0.033333,0.033344,0.033366,0.033330,0.033347,0.033333,0.033309,0.033321,0.032893,0.033284,0.033333,0.033329,0.033321,0.033315,0.033348,0.033419
0.033404,0.033391,0.033419,0.033414,0.033408,0.033378,0.033376,0.033360,0.033348,0.033323,0.033331,0.033419,0.033315,0.033303,0.033317,0.033306,0.033313,0.033312,0.033384,0.033281,0.033290,0.033283,0.032950,0.033267,0.033330,0.033334,0.033333,0.033332,0.033359,0.033422
0.033315,0.033278,0.033391,0.033360,0.033507,0.033326,0.033314,0.033293,0.033257,0.033242,0.033251,0.033320,0.033506,0.033482,0.033329,0.033501,0.033440,0.033499,0.033473,0.033445,0.033328,0.033505,0.032271,0.033383,0.033363,0.033292,0.033285,0.033296,0.033324,0.033424
0.033458,0.033428,0.033489,0.033444,0.033456,0.033421,0.033425,0.033413,0.033399,0.033359,0.033366,0.033495,0.033200,0.033186,0.033313,0.033189,0.033269,0.033194,0.033362,0.033134,0.033294,0.033226,0.032976,0.033124,0.033336,0.033375,0.033380,0.033379,0.033416,0.033494
0.033452,0.033387,0.033443,0.033413,0.033355,0.033311,0.033326,0.033308,0.033285,0.033294,0.033305,0.033425,0.033429,0.033417,0.033313,0.033405,0.033427,0.033418,0.033438,0.033324,0.033306,0.033450,0.032424,0.033283,0.033327,0.033313,0.033309,0.033303,0.033345,0.033463
0.033462,0.033379,0.033420,0.033414,0.033359,0.033290,0.033305,0.033282,0.033256,0.033268,0.033281,0.033419,0.033490,0.033475,0.033321,0.033461,0.033473,0.033477,0.033475,0.033363,0.033305,0.033514,0.032165,0.033311,0.033341,0.033307,0.033297,0.033283,0.033331,0.033477
0.033458,0.033349,0.033380,0.033424,0.033369,0.033285,0.033295,0.033269,0.033241,0.033245,0.033258,0.033399,0.033536,0.033520,0.033327,0.033507,0.033502,0.033521,0.033496,0.033400,0.033303,0.033558,0.032005,0.033340,0.033358,0.033302,0.033285,0.033268,0.033318,0.033480
0.033466,0.033318,0.033373,0.033437,0.033366,0.033282,0.033289,0.033256,0.033228,0.033239,0.033251,0.033414,0.033561,0.033545,0.033320,0.033531,0.033514,0.033543,0.033502,0.033411,0.033294,0.033583,0.031917,0.033348,0.033356,0.033291,0.033281,0.033270,0.033322,0.033494
0.033478,0.033293,0.033378,0.033440,0.033361,0.033281,0.033284,0.033248,0.033220,0.033239,0.033248,0.033413,0.033575,0.033558,0.033314,0.033543,0.033519,0.033556,0.033495,0.033419,0.033287,0.033597,0.031903,0.033356,0.033350,0.033282,0.033278,0.033273,0.033322,0.033490
0.033478,0.033281,0.033375,0.033438,0.033361,0.033282,0.033284,0.033248,0.033220,0.033239,0.033248,0.033412,0.033577,0.033561,0.033313,0.033545,0.033520,0.033558,0.033492,0.033422,0.033285,0.033598,0.031915,0.033360,0.033350,0.033282,0.033278,0.033273,0.033320,0.033484
